timestamp,frame_id,scenario,mode,regulator_reason,inference_ms,frame_ok,rtt_ms,bandwidth_kbps,error_rate_pct,cpu_load,ram_usage,gpu_load,gpu_temp
2026-05-21 14:49:05,57,cpu_stress,CLOUD,cpu hot (67% > 60),75.87,1,0.6,1132.65,0.0,66.67,82.27,0.0,48.0
2026-05-21 14:49:08,58,cpu_stress,CLOUD,cpu hot (66% > 60),79.7,1,0.59,1133.29,0.0,66.13,82.54,14.7,48.0
2026-05-21 14:49:10,59,cpu_stress,CLOUD,cpu hot (67% > 60),70.05,1,0.61,1132.17,0.0,66.67,82.62,37.1,48.0
2026-05-21 14:49:13,60,cpu_stress,CLOUD,cpu hot (66% > 60),79.13,1,0.63,1130.51,0.0,65.52,82.74,9.1,48.0
2026-05-21 14:49:15,61,cpu_stress,CLOUD,cpu hot (67% > 60),89.7,1,0.54,1100.86,0.0,66.67,83.79,9.9,48.0
2026-05-21 14:49:18,62,cpu_stress,CLOUD,cpu hot (67% > 60),63.13,1,0.59,1132.24,0.0,67.21,83.7,0.0,48.0
2026-05-21 14:49:21,63,cpu_stress,CLOUD,cpu hot (67% > 60),67.88,1,0.59,1106.01,0.0,66.67,83.52,0.0,48.5
2026-05-21 14:49:23,64,cpu_stress,CLOUD,cpu hot (67% > 60),83.37,1,5.37,995.81,0.0,67.19,83.44,0.0,48.0
2026-05-21 14:49:26,65,cpu_stress,CLOUD,cpu hot (66% > 60),65.2,1,0.57,1130.59,0.0,66.1,84.38,0.0,48.5
2026-05-21 14:49:29,66,cpu_stress,CLOUD,cpu hot (67% > 60),78.61,1,0.57,1133.76,0.0,66.67,84.36,14.6,48.5
2026-05-21 14:49:31,67,cpu_stress,CLOUD,cpu hot (67% > 60),65.58,1,0.6,1118.45,0.0,67.21,84.4,23.1,48.5
2026-05-21 14:49:34,68,cpu_stress,CLOUD,cpu hot (67% > 60),64.74,1,0.59,1114.98,0.0,66.67,84.41,36.6,48.5
2026-05-21 14:49:37,69,cpu_stress,CLOUD,cpu hot (66% > 60),68.14,1,0.6,1133.58,0.0,66.1,84.38,0.0,48.5
2026-05-21 14:49:39,70,cpu_stress,CLOUD,cpu hot (65% > 60),78.64,1,0.59,1132.84,0.0,65.0,84.38,11.5,48.5
2026-05-21 14:49:42,71,cpu_stress,CLOUD,cpu hot (67% > 60),70.45,1,0.56,1133.25,0.0,66.67,84.46,36.9,48.5
2026-05-21 14:49:45,72,cpu_stress,CLOUD,cpu hot (66% > 60),62.97,1,0.54,1133.22,0.0,66.1,84.4,23.8,48.5
2026-05-21 14:49:47,73,cpu_stress,CLOUD,cpu hot (66% > 60),71.6,1,0.57,1133.93,0.0,66.1,84.41,0.0,48.5
2026-05-21 14:49:50,74,cpu_stress,CLOUD,cpu hot (67% > 60),59.11,1,0.56,1130.21,0.0,66.67,84.41,0.0,49.0
2026-05-21 14:49:53,75,cpu_stress,CLOUD,cpu hot (67% > 60),85.22,1,0.55,1125.61,0.0,66.67,84.41,0.0,48.5
2026-05-21 14:49:55,76,cpu_stress,CLOUD,cpu hot (67% > 60),89.03,1,0.54,1134.61,0.0,66.67,84.41,0.0,48.5
2026-05-21 14:49:58,77,cpu_stress,CLOUD,cpu hot (67% > 60),63.43,1,0.58,1127.32,0.0,66.67,84.41,0.0,49.0
2026-05-21 14:50:01,78,cpu_stress,CLOUD,cpu hot (66% > 60),75.2,1,0.57,1120.67,0.0,66.1,84.41,0.0,49.0
2026-05-21 14:50:03,79,cpu_stress,CLOUD,cpu hot (67% > 60),64.46,1,0.55,1133.57,0.0,67.21,84.41,0.0,49.0
2026-05-21 14:50:06,80,cpu_stress,CLOUD,cpu hot (67% > 60),64.24,1,0.52,1119.27,0.0,66.67,84.39,4.6,49.0
2026-05-21 14:50:08,81,cpu_stress,CLOUD,cpu hot (68% > 60),68.21,1,0.56,1133.0,0.0,67.74,84.54,0.0,49.0
2026-05-21 14:50:11,82,cpu_stress,CLOUD,cpu hot (66% > 60),61.45,1,0.6,1123.52,0.0,66.1,84.47,15.9,49.0
2026-05-21 14:50:14,83,cpu_stress,CLOUD,cpu hot (66% > 60),74.58,1,0.55,1084.94,0.0,66.1,84.49,21.3,49.0
2026-05-21 14:50:16,84,cpu_stress,CLOUD,cpu hot (67% > 60),67.39,1,0.59,1125.37,0.0,67.21,84.48,21.5,49.0
2026-05-21 14:50:19,85,cpu_stress,CLOUD,cpu hot (66% > 60),66.9,1,0.58,1131.64,0.0,65.57,84.37,0.0,49.0
2026-05-21 14:50:22,86,cpu_stress,CLOUD,cpu hot (66% > 60),85.76,1,0.58,1123.12,0.0,66.1,84.37,0.0,49.0
2026-05-21 14:50:24,87,cpu_stress,CLOUD,cpu hot (66% > 60),65.41,1,0.56,1134.88,0.0,66.1,84.36,0.0,49.5
2026-05-21 14:50:27,88,cpu_stress,CLOUD,cpu hot (67% > 60),96.17,1,0.56,1133.91,0.0,66.67,84.36,0.0,49.5
2026-05-21 14:50:29,89,cpu_stress,CLOUD,cpu hot (66% > 60),79.72,1,0.58,1134.97,0.0,66.1,84.43,25.8,49.5
2026-05-21 14:50:32,90,cpu_stress,CLOUD,cpu hot (67% > 60),79.48,1,0.58,1116.15,0.0,67.21,84.37,26.2,49.0
2026-05-21 14:50:35,91,cpu_stress,CLOUD,cpu hot (67% > 60),72.82,1,0.61,1131.32,0.0,66.67,84.35,28.1,49.0
2026-05-21 14:50:38,92,cpu_stress,CLOUD,cpu hot (66% > 60),75.36,1,0.6,1133.91,0.0,66.1,84.33,0.0,49.0
2026-05-21 14:50:40,93,cpu_stress,CLOUD,cpu hot (67% > 60),66.71,1,0.6,1117.85,0.0,66.67,84.33,0.0,49.0
2026-05-21 14:50:43,94,cpu_stress,CLOUD,cpu hot (67% > 60),83.24,1,0.56,1133.09,0.0,66.67,84.32,6.6,49.0
2026-05-21 14:50:45,95,cpu_stress,CLOUD,cpu hot (66% > 60),90.47,1,0.58,1133.05,0.0,65.57,84.44,0.0,49.0
2026-05-21 14:50:48,96,cpu_stress,CLOUD,cpu hot (67% > 60),56.33,1,0.58,1129.4,0.0,67.21,84.25,39.6,48.5
2026-05-21 14:50:51,97,cpu_stress,CLOUD,cpu hot (67% > 60),79.13,1,0.58,1126.91,0.0,67.21,83.78,23.1,48.5
2026-05-21 14:50:53,98,cpu_stress,CLOUD,cpu hot (66% > 60),57.79,1,0.59,1122.29,0.0,66.1,83.76,0.0,48.5
2026-05-21 14:50:56,99,cpu_stress,CLOUD,cpu hot (66% > 60),75.1,1,0.51,1132.46,0.0,66.1,83.85,18.1,48.5
2026-05-21 14:50:59,100,cpu_stress,CLOUD,cpu hot (67% > 60),58.17,1,0.61,1132.78,0.0,66.67,83.78,13.9,48.5
2026-05-21 14:51:01,101,cpu_stress,CLOUD,cpu hot (67% > 60),62.22,1,0.58,1129.81,0.0,66.67,83.77,23.9,48.5
2026-05-21 14:51:04,102,cpu_stress,CLOUD,cpu hot (67% > 60),70.33,1,0.52,1130.27,0.0,66.67,83.84,19.6,48.5
2026-05-21 14:51:07,103,cpu_stress,CLOUD,cpu hot (66% > 60),70.46,1,0.54,1131.46,0.0,66.1,83.78,0.0,48.5
2026-05-21 14:51:09,104,cpu_stress,CLOUD,cpu hot (66% > 60),69.0,1,0.57,1133.37,0.0,66.1,83.76,0.0,48.5
2026-05-21 14:51:12,105,cpu_stress,CLOUD,cpu hot (67% > 60),73.25,1,0.59,1125.62,0.0,66.67,83.82,0.0,48.5
2026-05-21 14:51:15,106,cpu_stress,CLOUD,cpu hot (67% > 60),65.67,1,0.56,1133.28,0.0,66.67,83.82,0.0,48.0
2026-05-21 14:51:17,107,cpu_stress,CLOUD,cpu hot (66% > 60),75.7,1,0.52,1130.73,0.0,66.1,83.98,0.0,48.5
2026-05-21 14:51:20,108,cpu_stress,CLOUD,cpu hot (67% > 60),117.43,1,0.58,1123.22,0.0,67.21,84.27,1.3,48.5
2026-05-21 14:51:23,109,cpu_stress,CLOUD,cpu hot (66% > 60),74.37,1,0.57,1131.39,0.0,66.1,84.34,0.0,48.0
2026-05-21 14:51:25,110,cpu_stress,CLOUD,cpu hot (66% > 60),84.49,1,0.55,1108.12,0.0,66.1,84.35,12.4,48.0
2026-05-21 14:51:28,111,cpu_stress,CLOUD,cpu hot (67% > 60),71.82,1,0.54,1132.85,0.0,66.67,84.33,0.0,48.0
2026-05-21 14:51:31,112,cpu_stress,CLOUD,cpu hot (66% > 60),72.75,1,0.61,1132.56,0.0,66.1,84.34,23.0,48.0
2026-05-21 14:51:33,113,cpu_stress,CLOUD,cpu hot (66% > 60),73.65,1,0.58,1125.49,0.0,66.1,84.41,0.0,47.5
2026-05-21 14:51:36,114,cpu_stress,CLOUD,cpu hot (66% > 60),70.06,1,0.59,1133.57,0.0,66.1,84.4,0.0,48.0
2026-05-21 14:51:39,115,cpu_stress,CLOUD,cpu hot (67% > 60),63.85,1,0.57,1127.82,0.0,67.21,84.39,0.0,48.0
2026-05-21 14:51:41,116,cpu_stress,CLOUD,cpu hot (67% > 60),61.91,1,0.52,1132.45,0.0,66.67,84.43,0.0,47.5
2026-05-21 14:51:44,117,cpu_stress,CLOUD,cpu hot (67% > 60),87.04,1,0.58,1124.36,0.0,66.67,84.48,0.0,47.5
2026-05-21 14:51:46,118,cpu_stress,CLOUD,cpu hot (67% > 60),71.42,1,0.52,1133.61,0.0,66.67,84.68,0.0,48.0
2026-05-21 14:51:49,119,cpu_stress,CLOUD,cpu hot (66% > 60),92.02,1,0.57,1122.72,0.0,66.1,84.81,18.4,48.0
2026-05-21 14:51:52,120,cpu_stress,CLOUD,cpu hot (67% > 60),74.49,1,0.53,1123.45,0.0,67.21,84.71,8.5,48.0
2026-05-21 14:51:55,121,cpu_stress,CLOUD,cpu hot (67% > 60),65.81,1,0.56,1128.8,0.0,67.21,84.83,0.0,48.0
2026-05-21 14:51:57,122,cpu_stress,CLOUD,cpu hot (68% > 60),67.13,1,0.54,1116.08,0.0,68.25,84.77,16.5,47.5
2026-05-21 14:52:00,123,cpu_stress,CLOUD,cpu hot (66% > 60),75.02,1,0.54,1112.95,0.0,66.1,84.79,17.1,48.0
2026-05-21 14:52:03,124,cpu_stress,CLOUD,cpu hot (67% > 60),104.42,1,0.55,1133.8,0.0,66.67,84.81,0.0,47.5
2026-05-21 14:52:05,125,cpu_stress,CLOUD,cpu hot (66% > 60),81.87,1,0.55,1132.35,0.0,65.57,84.87,20.5,47.5
2026-05-21 14:52:08,126,cpu_stress,CLOUD,cpu hot (67% > 60),92.46,1,0.58,1133.22,0.0,66.67,84.93,15.7,47.5
2026-05-21 14:52:10,127,cpu_stress,CLOUD,cpu hot (66% > 60),69.96,1,0.57,1132.55,0.0,65.57,85.06,0.0,47.5
2026-05-21 14:52:13,128,cpu_stress,CLOUD,cpu hot (67% > 60),66.82,1,0.59,1131.63,0.0,66.67,85.02,15.8,47.0
2026-05-21 14:52:16,129,cpu_stress,CLOUD,cpu hot (67% > 60),71.88,1,0.53,1133.67,0.0,67.21,84.91,0.0,47.5
2026-05-21 14:52:19,130,cpu_stress,CLOUD,cpu hot (65% > 60),83.95,1,0.57,1111.44,0.0,65.0,84.92,24.4,47.0
2026-05-21 14:52:21,131,cpu_stress,CLOUD,cpu hot (67% > 60),65.85,1,0.54,1131.85,0.0,66.67,84.95,10.6,47.0
2026-05-21 14:52:24,132,cpu_stress,CLOUD,cpu hot (66% > 60),80.85,1,0.59,1124.94,0.0,65.57,84.96,3.3,47.0
2026-05-21 14:52:27,133,cpu_stress,CLOUD,cpu hot (66% > 60),76.28,1,0.58,1132.86,0.0,66.1,84.94,0.0,47.0
2026-05-21 14:52:29,134,cpu_stress,CLOUD,cpu hot (66% > 60),77.51,1,0.9,1130.64,0.0,66.1,84.93,16.9,47.0
2026-05-21 14:52:32,135,cpu_stress,CLOUD,cpu hot (67% > 60),77.54,1,0.59,1120.88,0.0,67.21,84.94,0.0,47.0
2026-05-21 14:52:35,136,cpu_stress,CLOUD,cpu hot (67% > 60),73.6,1,0.57,1115.64,0.0,67.21,84.99,0.0,47.0
2026-05-21 14:52:37,137,cpu_stress,CLOUD,cpu hot (67% > 60),97.05,1,0.58,1133.01,0.0,67.21,85.0,17.6,47.0
2026-05-21 14:52:40,138,cpu_stress,CLOUD,cpu hot (66% > 60),66.38,1,0.58,1124.96,0.0,66.1,85.04,3.0,47.0
2026-05-21 14:52:43,139,cpu_stress,CLOUD,cpu hot (67% > 60),54.19,1,0.52,1103.06,0.0,66.67,85.38,17.2,47.0
2026-05-21 14:52:45,140,cpu_stress,CLOUD,cpu hot (66% > 60),49.45,1,0.59,1107.89,0.0,66.1,85.41,0.0,47.0
2026-05-21 14:52:48,141,cpu_stress,CLOUD,cpu hot (66% > 60),75.85,1,0.53,1133.9,0.0,65.52,85.25,0.0,47.0
2026-05-21 14:52:51,142,cpu_stress,CLOUD,cpu hot (67% > 60),77.02,1,0.56,1133.61,0.0,66.67,85.22,0.0,46.5
2026-05-21 14:52:53,143,cpu_stress,CLOUD,cpu hot (67% > 60),69.16,1,0.6,1125.72,0.0,66.67,85.22,0.0,46.5
2026-05-21 14:52:56,144,cpu_stress,CLOUD,cpu hot (66% > 60),73.01,1,0.59,1132.16,0.0,66.1,85.22,0.0,46.5
2026-05-21 14:52:58,145,cpu_stress,CLOUD,cpu hot (67% > 60),100.85,1,0.58,1125.23,0.0,66.67,85.23,0.0,47.0
2026-05-21 14:53:01,146,cpu_stress,CLOUD,cpu hot (66% > 60),83.28,1,0.55,1130.38,0.0,65.57,85.24,0.0,47.0
2026-05-21 14:53:04,147,cpu_stress,CLOUD,cpu hot (67% > 60),103.56,1,0.56,1117.72,0.0,67.21,85.31,15.9,46.5
2026-05-21 14:53:06,148,cpu_stress,CLOUD,cpu hot (67% > 60),64.94,1,0.53,1131.59,0.0,66.67,85.3,0.0,46.5
2026-05-21 14:53:09,149,cpu_stress,CLOUD,cpu hot (66% > 60),64.43,1,0.56,1117.66,0.0,65.57,85.26,23.4,47.0
2026-05-21 14:53:12,150,cpu_stress,CLOUD,cpu hot (67% > 60),52.38,1,0.57,1133.42,0.0,66.67,85.31,0.0,46.5
2026-05-21 15:39:50,1,packet_loss,LOCAL,cpu 49% < 60 and cloud not faster,4189.07,1,27.54,1129.47,0.0,49.18,65.76,0.0,40.0
2026-05-21 15:39:53,2,packet_loss,LOCAL,cpu 15% < 60 and cloud not faster,117.09,1,0.68,205.01,0.0,14.52,77.68,0.0,40.0
2026-05-21 15:39:56,3,packet_loss,LOCAL,cpu 16% < 60 and cloud not faster,108.39,1,0.65,1126.21,0.0,16.39,77.75,0.0,40.0
2026-05-21 15:40:00,4,packet_loss,LOCAL,loss 33.0% >= 5.0,109.78,1,0.7,1120.05,33.0,13.33,77.76,0.0,40.0
2026-05-21 15:40:02,5,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,110.67,1,0.74,1122.73,0.0,12.9,77.81,0.0,40.0
2026-05-21 15:40:05,6,packet_loss,LOCAL,cpu 12% < 60 and cloud not faster,114.12,1,0.84,1126.61,0.0,11.67,77.82,0.0,40.0
2026-05-21 15:40:07,7,packet_loss,LOCAL,cpu 19% < 60 and cloud not faster,115.39,1,0.92,1111.55,0.0,18.75,77.83,0.0,40.5
2026-05-21 15:40:10,8,packet_loss,LOCAL,cpu 11% < 60 and cloud not faster,113.11,1,0.84,1124.81,0.0,11.48,77.85,0.0,40.0
2026-05-21 15:40:14,9,packet_loss,LOCAL,loss 100.0% >= 5.0,108.86,1,0.0,1124.69,100.0,15.0,77.96,0.0,40.5
2026-05-21 15:40:16,10,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,109.5,1,0.82,1129.05,0.0,13.33,77.99,0.0,40.0
2026-05-21 15:40:19,11,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,111.63,1,0.72,1122.26,0.0,10.0,78.01,0.0,40.5
2026-05-21 15:40:21,12,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,108.37,1,0.87,1106.32,0.0,10.17,78.04,0.0,40.5
2026-05-21 15:40:24,13,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,111.22,1,0.75,1124.5,0.0,10.0,78.05,0.0,40.5
2026-05-21 15:40:26,14,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,109.67,1,0.78,1129.32,0.0,13.33,78.07,0.0,40.0
2026-05-21 15:40:29,15,packet_loss,LOCAL,cpu 11% < 60 and cloud not faster,111.59,1,0.87,1108.7,0.0,11.48,77.87,0.0,40.5
2026-05-21 15:40:32,16,packet_loss,LOCAL,cpu 14% < 60 and cloud not faster,124.45,1,0.72,1124.56,0.0,13.56,77.98,0.0,40.5
2026-05-21 15:40:34,17,packet_loss,LOCAL,cpu 8% < 60 and cloud not faster,112.36,1,0.68,1118.14,0.0,8.47,78.18,0.0,40.5
2026-05-21 15:40:38,18,packet_loss,LOCAL,loss 33.0% >= 5.0,112.1,1,0.73,1129.08,33.0,10.17,78.13,0.0,40.5
2026-05-21 15:40:41,19,packet_loss,LOCAL,loss 33.0% >= 5.0,110.58,1,0.61,1107.2,33.0,13.33,78.21,0.0,40.5
2026-05-21 15:40:44,20,packet_loss,LOCAL,cpu 12% < 60 and cloud not faster,110.79,1,0.76,1120.82,0.0,11.67,78.16,0.0,40.5
2026-05-21 15:40:46,21,packet_loss,LOCAL,cpu 7% < 60 and cloud not faster,110.14,1,0.88,1133.05,0.0,6.9,77.98,0.0,40.5
2026-05-21 15:40:49,22,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,110.8,1,0.74,1131.67,0.0,12.7,78.01,0.0,40.5
2026-05-21 15:40:52,23,packet_loss,LOCAL,cpu 12% < 60 and cloud not faster,109.93,1,0.81,1112.29,0.0,11.86,78.11,0.0,40.5
2026-05-21 15:40:54,24,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,123.98,1,0.83,1110.58,0.0,13.33,78.13,0.0,40.5
2026-05-21 15:40:57,25,packet_loss,LOCAL,cpu 15% < 60 and cloud not faster,110.73,1,0.72,1127.02,0.0,14.75,78.15,0.6,40.5
2026-05-21 15:40:59,26,packet_loss,LOCAL,cpu 21% < 60 and cloud not faster,110.71,1,0.79,1111.49,0.0,20.97,78.16,1.1,40.5
2026-05-21 15:41:02,27,packet_loss,LOCAL,cpu 5% < 60 and cloud not faster,106.86,1,0.85,1129.54,0.0,5.08,78.17,0.0,40.5
2026-05-21 15:41:04,28,packet_loss,LOCAL,cpu 12% < 60 and cloud not faster,105.58,1,0.77,1120.81,0.0,11.86,78.22,0.0,41.0
2026-05-21 15:41:07,29,packet_loss,LOCAL,cpu 12% < 60 and cloud not faster,110.86,1,4.42,1124.11,0.0,11.67,78.22,0.0,41.0
2026-05-21 15:41:09,30,packet_loss,LOCAL,cpu 21% < 60 and cloud not faster,107.06,1,0.85,1113.59,0.0,20.63,78.04,0.0,41.0
2026-05-21 15:41:12,31,packet_loss,LOCAL,cpu 9% < 60 and cloud not faster,106.14,1,0.67,1126.28,0.0,8.62,78.13,0.0,41.0
2026-05-21 15:41:15,32,packet_loss,LOCAL,cpu 32% < 60 and cloud not faster,120.05,1,0.71,1112.47,0.0,31.82,78.12,5.2,40.5
2026-05-21 15:41:17,33,packet_loss,LOCAL,cpu 26% < 60 and cloud not faster,112.84,1,0.72,1131.27,0.0,26.23,78.36,6.2,41.0
2026-05-21 15:41:20,34,packet_loss,LOCAL,cpu 42% < 60 and cloud not faster,130.27,1,0.7,1132.79,0.0,42.03,78.33,1.6,41.0
2026-05-21 15:41:22,35,packet_loss,LOCAL,cpu 17% < 60 and cloud not faster,107.83,1,0.69,1122.71,0.0,16.67,78.4,0.0,41.0
2026-05-21 15:41:25,36,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,109.52,1,0.59,1123.27,0.0,9.84,78.22,0.0,41.0
2026-05-21 15:41:27,37,packet_loss,LOCAL,cpu 15% < 60 and cloud not faster,106.38,1,0.52,1123.16,0.0,15.0,78.43,0.0,41.0
2026-05-21 15:41:30,38,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,107.66,1,0.47,1112.49,0.0,10.17,78.43,0.0,41.0
2026-05-21 15:41:33,39,packet_loss,LOCAL,cpu 14% < 60 and cloud not faster,106.32,1,0.53,1113.24,0.0,13.56,78.24,0.0,41.0
2026-05-21 15:41:36,40,packet_loss,LOCAL,loss 33.0% >= 5.0,110.94,1,0.53,589.58,33.0,13.56,78.2,0.0,41.0
2026-05-21 15:41:39,41,packet_loss,LOCAL,cpu 24% < 60 and cloud not faster,111.19,1,0.51,1132.41,0.0,24.19,78.3,6.0,41.5
2026-05-21 15:41:41,42,packet_loss,LOCAL,cpu 12% < 60 and cloud not faster,115.49,1,0.52,1103.03,0.0,11.67,78.24,0.0,41.0
2026-05-21 15:41:44,43,packet_loss,LOCAL,cpu 17% < 60 and cloud not faster,116.66,1,0.57,588.89,0.0,16.67,78.33,0.0,41.0
2026-05-21 15:41:47,44,packet_loss,LOCAL,cpu hot (67% > 60),146.86,1,0.56,1134.15,0.0,66.67,78.57,7.2,41.5
2026-05-21 15:41:49,45,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,107.95,1,0.55,1130.45,0.0,10.17,78.17,0.0,41.5
2026-05-21 15:41:52,46,packet_loss,LOCAL,cpu 30% < 60 and cloud not faster,116.68,1,0.52,1133.08,0.0,30.0,78.42,7.7,41.5
2026-05-21 15:41:55,47,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,106.83,1,0.48,1108.31,0.0,10.34,78.36,4.3,41.5
2026-05-21 15:41:57,48,packet_loss,LOCAL,cpu 22% < 60 and cloud not faster,106.32,1,0.56,1128.63,0.0,22.03,78.12,0.0,41.5
2026-05-21 15:42:00,49,packet_loss,LOCAL,cpu 15% < 60 and cloud not faster,105.99,1,0.53,587.25,0.0,15.25,78.13,0.0,41.5
2026-05-21 15:42:03,50,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,109.41,1,0.55,1128.81,0.0,10.17,78.14,0.0,41.0
2026-05-21 15:42:05,51,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,108.15,1,0.53,1121.62,0.0,13.33,78.18,0.0,41.5
2026-05-21 15:42:08,52,packet_loss,LOCAL,cpu 16% < 60 and cloud not faster,107.99,1,0.55,1129.42,0.0,16.39,78.17,0.0,41.5
2026-05-21 15:42:11,53,packet_loss,LOCAL,loss 33.0% >= 5.0,108.49,1,0.71,1121.05,33.0,16.13,78.52,0.0,41.5
2026-05-21 15:42:15,54,packet_loss,LOCAL,cpu 21% < 60 and cloud not faster,119.69,1,0.54,204.89,0.0,20.69,78.3,11.9,41.5
2026-05-21 15:42:17,55,packet_loss,LOCAL,cpu 21% < 60 and cloud not faster,109.03,1,0.51,1129.31,0.0,21.05,78.55,10.6,42.0
2026-05-21 15:42:20,56,packet_loss,LOCAL,cpu 25% < 60 and cloud not faster,120.79,1,0.51,1128.7,0.0,25.0,78.58,9.9,41.5
2026-05-21 15:42:23,57,packet_loss,LOCAL,cpu 10% < 60 and cloud not faster,107.14,1,0.53,1131.41,0.0,10.17,78.45,0.0,41.5
2026-05-21 15:42:25,58,packet_loss,LOCAL,cpu 25% < 60 and cloud not faster,120.05,1,0.56,1125.8,0.0,25.0,78.6,2.7,41.5
2026-05-21 15:42:28,59,packet_loss,LOCAL,cpu hot (66% > 60),165.68,1,0.53,1133.4,0.0,66.1,78.69,7.7,42.0
2026-05-21 15:42:30,60,packet_loss,LOCAL,cpu 22% < 60 and cloud not faster,113.6,1,0.53,1126.15,0.0,21.67,78.47,7.4,42.0
2026-05-21 15:42:33,61,packet_loss,LOCAL,cpu 13% < 60 and cloud not faster,107.1,1,0.54,1131.45,0.0,12.7,78.27,0.0,41.5
2026-05-21 15:42:36,62,packet_loss,LOCAL,loss 33.0% >= 5.0,108.0,1,0.51,1127.64,33.0,16.39,78.24,0.0,42.0
2026-05-21 15:42:39,63,packet_loss,LOCAL,cpu 31% < 60 and cloud not faster,106.65,1,0.53,1122.28,0.0,30.65,78.83,0.0,42.0
2026-05-21 15:42:42,64,packet_loss,LOCAL,cpu hot (64% > 60),128.93,1,0.54,1112.5,0.0,64.41,78.98,15.8,42.0
2026-05-21 15:42:44,65,packet_loss,LOCAL,cpu 26% < 60 and cloud not faster,134.0,1,0.55,1133.37,0.0,26.23,79.07,0.0,42.0
2026-05-21 15:42:47,66,packet_loss,LOCAL,cpu 19% < 60 and cloud not faster,108.55,1,0.49,1134.73,0.0,18.97,79.0,0.0,42.0
2026-05-21 15:42:49,67,packet_loss,LOCAL,cpu 19% < 60 and cloud not faster,108.54,1,0.5,1135.27,0.0,19.35,79.1,0.0,42.0
2026-05-21 15:42:52,68,packet_loss,LOCAL,cpu 27% < 60 and cloud not faster,109.86,1,0.47,1113.3,0.0,26.56,79.16,0.0,42.5
2026-05-21 15:42:54,69,packet_loss,LOCAL,cpu 25% < 60 and cloud not faster,102.2,1,0.53,1133.23,0.0,25.0,79.23,0.0,42.5
2026-05-21 15:42:57,70,packet_loss,LOCAL,cpu 28% < 60 and cloud not faster,115.08,1,0.52,1128.63,0.0,28.07,79.4,13.2,42.5
2026-05-21 15:43:00,71,packet_loss,LOCAL,cpu 50% < 60 and cloud not faster,140.28,1,0.55,599.7,0.0,50.0,79.66,16.2,42.5
2026-05-21 15:43:02,72,packet_loss,LOCAL,cpu 28% < 60 and cloud not faster,108.99,1,0.54,1132.75,0.0,28.07,79.58,0.0,42.0
2026-05-21 15:43:05,73,packet_loss,LOCAL,cpu 23% < 60 and cloud not faster,103.9,1,0.47,1134.14,0.0,23.33,79.7,0.0,42.0
2026-05-21 15:43:08,74,packet_loss,LOCAL,cpu 23% < 60 and cloud not faster,117.13,1,0.51,1133.64,0.0,22.95,79.84,0.0,42.5
2026-05-21 15:43:10,75,packet_loss,LOCAL,cpu 25% < 60 and cloud not faster,124.3,1,0.47,595.0,0.0,24.59,79.38,0.0,42.5
2026-05-21 15:43:13,76,packet_loss,LOCAL,cpu 19% < 60 and cloud not faster,110.2,1,0.54,1134.39,0.0,18.64,79.05,0.0,42.5
2026-05-21 15:43:15,77,packet_loss,LOCAL,cpu 21% < 60 and cloud not faster,104.3,1,0.46,1135.62,0.0,20.69,78.78,0.0,42.0
2026-05-21 15:43:18,78,packet_loss,LOCAL,cpu 17% < 60 and cloud not faster,106.29,1,0.52,1133.55,0.0,16.95,78.55,0.0,42.5
2026-05-21 15:43:21,79,packet_loss,LOCAL,cpu 25% < 60 and cloud not faster,105.17,1,0.53,1119.87,0.0,25.42,78.47,0.0,42.5
2026-05-21 15:43:23,80,packet_loss,LOCAL,cpu 32% < 60 and cloud not faster,132.99,1,0.55,1133.13,0.0,32.2,79.01,17.9,42.5
2026-05-21 15:43:26,81,packet_loss,LOCAL,cpu 25% < 60 and cloud not faster,120.35,1,0.54,1125.7,0.0,25.0,80.84,17.2,43.0
2026-05-21 15:43:28,82,packet_loss,LOCAL,cpu 42% < 60 and cloud not faster,131.39,1,0.52,1115.98,0.0,42.11,82.92,16.3,43.0
2026-05-21 15:43:32,83,packet_loss,LOCAL,loss 33.0% >= 5.0,147.47,1,0.55,1126.81,33.0,38.71,85.63,20.2,43.0
2026-05-21 15:43:35,84,packet_loss,LOCAL,cpu 27% < 60 and cloud not faster,106.09,1,0.52,1133.55,0.0,26.79,85.56,0.0,43.0
2026-05-21 15:43:37,85,packet_loss,LOCAL,cpu hot (66% > 60),173.39,1,0.98,1027.95,0.0,66.1,85.76,13.6,43.5
2026-05-21 15:43:40,86,packet_loss,LOCAL,cpu hot (67% > 60),124.81,1,0.52,1125.5,0.0,66.67,85.99,15.5,43.5
